Vset,Current_mA,Output_Voltage,V_2wire,V_4wire,V_4wire_high,V_4wire_low,VIA,R_2wire,R_4wire
0.0,0.49715629271437783,0.273091,1.47426,1.4615636,1.47273,0.0111664,0.0175314,2965.385375996799,2939.8473305449756
0.03043496786502179,0.5050766956802063,0.273081,1.47493,1.4622666,1.47339,0.0111234,0.0178107,2920.2099653670516,2895.137733548979
0.06086993573004358,0.5204581012250161,0.272709,1.47502,1.4624127,1.47352,0.0111073,0.0183531,2834.080200746623,2809.8567330547457
0.09130490359506538,0.5379691962174941,0.272457,1.77272,1.8768399999999998,1.89146,0.01462,0.0189706,3295.207258081208,3488.7499380935137
0.12173987146008716,3.3932390178379546,0.275439,1.97884,1.9531023,1.97058,0.0174777,0.119657,583.1714151574395,575.5864204474591
0.15217483932510895,4.338044122071782,0.276529,2.00805,1.9777293,1.99786,0.0201307,0.152974,462.8929405727176,455.9034542635006
0.18260980719013076,5.19788851278745,0.277264,2.03363,1.9999086,2.02128,0.0213714,0.183295,391.2415579897526,384.7540390833657
0.21304477505515254,6.0486866860090265,0.278006,2.05674,2.0188986,2.0428,0.0239014,0.213297,340.0308375630304,333.77470264244846
0.24347974292017432,6.9290055877928225,0.278576,2.08282,2.0406665999999998,2.06677,0.0261034,0.24434,300.59435998571115,294.51074532183156
0.27391471078519614,7.780569428325811,0.278995,2.10616,2.0606971,2.08839,0.0276929,0.274369,270.69484044861156,264.851707703791
0.3043496786502179,8.640385460992908,0.280113,2.12872,2.0788858,2.1092,0.0303142,0.304689,246.36863825232385,240.60104834270965
0.3347846465152397,9.509162637008382,0.281316,2.15012,2.0963763,2.12914,0.0327637,0.335325,226.11034031871765,220.45855981484485
0.3652196143802615,10.656075553406405,0.282193,2.18124,2.1206331,2.15576,0.0351269,0.375769,204.69449461652206,199.00695048301358
0.39565458224528327,11.506646862239416,0.282854,2.20209,2.1374801000000003,2.17526,0.0377799,0.405763,191.37547422494123,185.7604674576765
0.4260895501103051,12.36257784225231,0.283895,2.22218,2.1538127,2.19365,0.0398373,0.435946,179.7505365268661,174.2203549682646
0.45652451797532684,13.229908757790673,0.284618,2.24328,2.1714523999999997,2.2131,0.0416476,0.466531,169.56126010158638,164.1320767780277
0.48695948584034865,14.08127409198367,0.284976,2.26524,2.1880222000000003,2.23184,0.0438178,0.496553,160.8689657770087,155.38524324624998
0.5173944537053704,14.961479561573178,0.285282,2.28658,2.2037365999999996,2.25004,0.0463034,0.527592,152.83114150506978,147.2940287042226
0.5478294215703923,15.820785149366003,0.285933,2.30695,2.2221348,2.27027,0.0481352,0.557894,145.81766822694308,140.4566700717157
0.578264389435414,16.663841575327744,0.286932,2.32662,2.2384744999999997,2.28835,0.0498755,0.587623,139.62086650204125,134.3312398813401
0.6086993573004358,17.5632454437997,0.287753,2.3466,2.2544836999999998,2.30719,0.0527063,0.619339,133.6085638334237,128.36373022366965
0.6391343251654577,18.393795970341714,0.288167,2.36554,2.2701992,2.32435,0.0541508,0.648627,128.60531908770835,123.422006184068
0.6695692930304794,19.257553771760158,0.288602,2.3872,2.2863955,2.34298,0.0565845,0.679086,123.96174655893522,118.727203210661
0.7000042608955012,20.088501310982167,0.289076,2.40593,2.3012447000000003,2.3603,0.0590553,0.708388,119.76652527506887,114.5553201991198
0.730439228760523,20.98311266924565,0.289921,2.42624,2.3183882,2.37906,0.0606718,0.739935,115.62822152482985,110.48828820320806
0.7608741966255448,21.846700322372662,0.290815,2.44601,2.333911,2.39751,0.063599,0.770388,111.9624457655558,106.83128186685015
0.7913091644905665,22.673479228454763,0.291191,2.46517,2.3489996,2.41465,0.0656504,0.799543,108.72482229839085,103.60119751943726
0.8217441323555883,23.61391719320868,0.291449,2.48763,2.3649437,2.43278,0.0678363,0.832706,105.34592713467453,100.15041895209801
0.8521791002206102,24.396457543520313,0.291697,2.50534,2.3790680999999996,2.44872,0.0696519,0.860301,102.69277806135494,97.51694875192563
0.8826140680856319,25.227972243713733,0.292227,2.52426,2.3936815,2.46588,0.0721985,0.889623,100.05798229102582,94.88204112783792
0.9130490359506537,26.09246735439502,0.293551,2.54382,2.4121942,2.48617,0.0739758,0.920108,97.49250484628925,92.44791484212358
0.9434840038156755,26.96467585428756,0.294114,2.563,2.4276426,2.50389,0.0762474,0.950865,95.05028036865745,90.03047591295221
0.9739189716806973,27.8104546529121,0.294769,2.58307,2.4423014,2.52108,0.0787786,0.98069,92.88125750686066,87.81954234409686
1.004353939545719,28.675091553836236,0.295559,2.60296,2.4579114,2.53858,0.0806686,1.01118,90.77425245924867,85.71590418065024
1.0347889074107408,29.583967010530845,0.296288,2.62242,2.4731334,2.5561,0.0829666,1.04323,88.6432843528561,83.59708483719076
1.0652238752757626,30.692199548678275,0.296988,2.64705,2.494062,2.57952,0.085458,1.08231,86.24504072449224,81.2604517328379
1.0956588431407845,31.518553084031815,0.29758,2.66587,2.5084112000000003,2.59668,0.0882688,1.11145,84.58097657251292,79.5852269395841
1.1260938110058063,32.40701074575542,0.297945,2.68662,2.5230797,2.61399,0.0909103,1.14278,82.90243185579484,77.85598368805015
1.156528778870828,33.256901461422736,0.298284,2.70575,2.5389821,2.63116,0.0921779,1.17275,81.35905274093588,76.34451763178126
1.1869637467358498,34.10395637223297,0.299106,2.7249,2.5535531,2.64837,0.0948169,1.20262,79.89982072046575,74.87556787045013
