Vset,Current_mA,Output_Voltage,V_2wire,V_4wire,V_4wire_high,V_4wire_low,VIA,R_2wire,R_4wire
0.0,0.4936540737158823,0.0213339,1.28635,1.2735519,1.28467,0.0111181,0.0174079,2605.772075002355,2579.84683568717
0.03043496786502179,0.4959397324306899,0.0212801,1.2856,1.2727704000000002,1.28391,0.0111396,0.0174885,2592.2504609563002,2566.3811886212934
0.06086993573004358,0.5064492252310338,0.021511,1.28849,1.2759008,1.28689,0.0109892,0.0178591,2544.1642237920537,2519.3064505488287
0.09130490359506538,0.5321813185041908,0.0215165,1.79391,1.8635767,1.8781,0.0145233,0.0187665,3370.862406523714,3501.7702335699796
0.12173987146008716,3.2868963356973997,0.0299973,1.92649,1.9011091999999998,1.91827,0.0171608,0.115907,586.1121870736595,578.390373725197
0.15217483932510895,4.176998764238126,0.0331718,1.94826,1.9184172,1.938,0.0195828,0.147295,466.42580234408035,459.28124672306774
0.18260980719013076,4.9812330217064265,0.0366522,1.96723,1.9343342,1.95519,0.0208558,0.175655,394.92832225023756,388.32437502338587
0.21304477505515254,5.714033354824845,0.039644,1.98393,1.947655,1.97009,0.022435,0.201496,347.2030834970186,340.85467813299147
0.24347974292017432,6.512766150870407,0.04277,2.00029,1.9603527,1.98499,0.0246373,0.229662,307.13370535078536,301.0015490480963
0.27391471078519614,7.273669310122503,0.0463522,2.0151,1.9719565000000001,1.99886,0.0269035,0.256494,277.0403649222351,271.10890197547195
0.3043496786502179,8.079122963679348,0.0504074,2.03085,1.9842855000000001,2.01229,0.0280045,0.284897,251.3701065239292,245.60654775531827
0.3347846465152397,8.813426273372018,0.0542371,2.0444,1.9936554,2.02412,0.0304646,0.310791,231.9642709415679,226.20662364005082
0.3652196143802615,9.88924556200301,0.0606125,2.06562,2.0072669,2.0406,0.0333331,0.348728,208.87538761668898,202.97472516128315
0.39565458224528327,10.633360756501183,0.0649952,2.07881,2.018678,2.05301,0.034332,0.374968,195.49886885282493,189.84383641510428
0.4260895501103051,11.36477154523963,0.0701999,2.09117,2.0285147,2.06514,0.0366253,0.40076,184.00457868208795,178.49146302018588
0.45652451797532684,12.23062784225231,0.0758236,2.10456,2.0374632999999998,2.0765,0.0390367,0.431293,172.07293257092832,166.58697544220217
0.48695948584034865,12.976246013324737,0.0810067,2.11642,2.0472744,2.08752,0.0402456,0.457586,163.09955882670084,157.7709298897188
0.5173944537053704,13.74645061250806,0.0864687,2.1291,2.0554221,2.09794,0.0425179,0.484746,154.88361759818252,149.5238413128802
0.5478294215703923,14.498165764023211,0.0934782,2.14026,2.0646196,2.10906,0.0444404,0.511254,147.62281207399317,142.4055727879243
0.578264389435414,15.276055394369225,0.100246,2.15171,2.0713258000000003,2.11764,0.0463142,0.538685,140.85507969505815,135.59297518412336
0.6086993573004358,16.074419535783367,0.109226,2.1656,2.0810799,2.12943,0.0483501,0.566838,134.7233718255981,129.46532192763138
0.6391343251654577,16.842156984741028,0.117717,2.17732,2.0892599,2.13913,0.0498701,0.593911,129.2779779913374,124.04942561055967
0.6695692930304794,17.695252159896842,0.128293,2.18994,2.0970598,2.14946,0.0524002,0.623994,123.75862068601154,118.50974380306457
0.7000042608955012,18.48513724478831,0.140228,2.20148,2.1051005000000003,2.15858,0.0534795,0.651848,119.0945985873426,113.88070708501292
0.730439228760523,19.290562540296587,0.152437,2.21318,2.1128159,2.16896,0.0561441,0.68025,114.72863973649433,109.52588321810113
0.7608741966255448,20.12496976144423,0.164618,2.22456,2.1205977000000003,2.17925,0.0586523,0.709674,110.53730894353198,105.37147261024354
0.7913091644905665,20.929941328175374,0.180709,2.23635,2.1291131,2.18877,0.0596569,0.73806,106.84932006901904,101.72570799966077
0.8217441323555883,21.804843842682143,0.196898,2.24773,2.1359453999999998,2.19833,0.0623846,0.768912,103.08397602922314,97.95738118605412
0.8521791002206102,22.536509853857726,0.222571,2.25881,2.1425638,2.20728,0.0647162,0.794713,100.22891808215566,95.07079019306279
0.8826140680856319,23.34703959810875,0.249304,2.27115,2.1500887,2.21626,0.0661713,0.823295,97.27785788241763,92.09256235527909
0.9130490359506537,24.246528540726416,0.288513,2.2821,2.1570722,2.2258,0.0687278,0.855014,94.1206901502127,88.96416641156726
0.9434840038156755,25.118311669890392,0.35165,2.29361,2.1639661,2.23501,0.0710439,0.885756,91.31226772495926,86.1509375486399
0.9739189716806973,25.951811433483776,0.452116,2.30501,2.1724015999999997,2.24489,0.0724884,0.915148,88.81884819130619,83.7090545901973
1.004353939545719,26.875801730066627,0.691263,2.31552,2.1786092000000004,2.25389,0.0752808,0.947731,86.15631352160074,81.06211014210363
1.0347889074107408,27.730173017408127,1.25265,2.327,2.1864632,2.26436,0.0778968,0.977859,83.91581251725991,78.84780230644098
1.0652238752757626,28.899687298517083,2.29906,2.34236,2.1974798,2.27788,0.0804002,1.0191,81.05139601701478,76.03818606413635
1.0956588431407845,29.861592306039118,3.05024,2.35286,2.2047259,2.28744,0.0827141,1.05302,78.79218147131976,73.83149154956895
1.1260938110058063,30.78748259187621,3.29914,2.36486,2.2119492,2.29723,0.0852808,1.08567,76.81238610343568,71.84573124480335
1.156528778870828,31.658358263485926,3.29914,2.37684,2.2184233,2.30623,0.0878067,1.11638,75.07780347351103,70.07385795360975
1.1869637467358498,32.629054266064905,3.29914,2.38823,2.2251937,2.31561,0.0904163,1.15061,73.19335646463476,68.1966961670189
