Vset,Current_mA,Output_Voltage,V_2wire,V_4wire,V_4wire_high,V_4wire_low,VIA,R_2wire,R_4wire,Illumination_mA,Iph_A,P_opt_W,P_opt_uW
0.6695692930304794,19.118145604986033,0.424344,3.20617,3.1053447,3.16158,0.0562353,0.67417,167.70298052149093,162.42917928139028,20.5647662446641,1.589303370786517e-05,8.364754583086931e-05,83.6475458308693
0.7000042608955012,19.947561809585213,0.430256,3.22295,3.1182292,3.17722,0.0589908,0.703418,161.57112487057472,156.32132035814155,21.481530536794573,1.611445692883895e-05,8.481293120441554e-05,84.81293120441553
0.730439228760523,20.84274032882012,0.432782,3.24064,3.1333996,3.19347,0.0600704,0.734985,155.48051498386866,150.33529903298364,22.413936212307384,1.6209063670411984e-05,8.531086142322097e-05,85.31086142322097
0.7608741966255448,21.699436976144423,0.436325,3.25777,3.1456492,3.20877,0.0631208,0.765195,150.13154505259627,144.96455384801976,23.335837413879915,1.6341760299625468e-05,8.600926473487089e-05,86.00926473487088
0.7913091644905665,22.530129292929296,0.433008,3.27408,3.1581793,3.22376,0.0655807,0.794488,145.3200715109751,140.17581785432282,24.23884291043511,1.621752808988764e-05,8.535541099940863e-05,85.35541099940863
0.8217441323555883,23.46557624113475,0.437533,3.29024,3.1713549,3.23874,0.0673851,0.827475,140.21560630726236,135.14924446818694,25.092706667866675,1.6387003745318353e-05,8.624738813325449e-05,86.24738813325449
0.8521791002206102,24.25432700408339,0.439743,3.29914,3.1823445,3.25169,0.0693455,0.855289,136.0227393423271,131.2072892999352,25.92853295480929,1.6469775280898878e-05,8.668302779420462e-05,86.68302779420462
0.8826140680856319,25.08260888673974,0.43977,3.29914,3.1933545,3.26529,0.0719355,0.884497,131.53097490365664,127.31349096976152,26.785155560338193,1.647078651685393e-05,8.66883500887049e-05,86.6883500887049
0.9130490359506536,25.952236804212337,0.440629,3.29914,3.2063682,3.27985,0.0734818,0.915163,127.12353177451403,123.54881870835776,27.66727598211467,1.6502958801498126e-05,8.685767790262172e-05,86.85767790262172
0.9434840038156757,26.790841016548463,0.442023,3.29914,3.2171886,3.29313,0.0759414,0.944735,123.14432376207044,120.08539030233398,28.58336851485184,1.6555168539325843e-05,8.71324659964518e-05,87.1324659964518
0.9739189716806972,26.994763743821192,0.441855,3.29914,3.2195727,3.29676,0.0771873,0.951926,122.21407200702532,119.26656334367532,29.490228324520235,1.654887640449438e-05,8.709934949733885e-05,87.09934949733885
1.004353939545719,27.846327584354185,0.443815,3.29914,3.2215042,3.29888,0.0773758,0.981955,118.4766641132838,115.68865554142384,30.39176902259405,1.6622284644194758e-05,8.748570865365662e-05,87.48570865365663
1.0347889074107408,28.708554051149797,0.442776,3.29914,3.2208683,3.29912,0.0782517,1.01236,114.91836175803034,112.19193743653564,31.276513538430233,1.6583370786516854e-05,8.72808988764045e-05,87.28089887640449
1.0652238752757626,29.859890823124864,0.439947,3.29914,3.2205872,3.29914,0.0785528,1.05296,110.4873430228685,107.85663012223172,32.166099246604105,1.647741573033708e-05,8.672324068598463e-05,86.72324068598462
1.0956588431407843,30.72878143133462,0.439909,3.29914,3.2201465,3.29914,0.0789935,1.0836,107.3631900234031,104.79252186409076,33.06052208222137,1.6475992509363294e-05,8.67157500492805e-05,86.7157500492805
1.1260938110058063,31.60674661508704,0.442653,3.29914,3.2198834,3.29914,0.0792566,1.11456,104.38087918941967,101.87329430682476,33.97023589108804,1.6578764044943822e-05,8.725665286812537e-05,87.25665286812537
1.156528778870828,32.46032387706856,0.443223,3.29914,3.219207,3.29914,0.079933,1.14466,101.6360777081051,99.17359457630651,34.87613458725402,1.660011235955056e-05,8.736901241868717e-05,87.36901241868716
1.1869637467358498,33.301990758650334,0.434375,3.29914,3.2183159,3.29914,0.0808241,1.17434,99.06735077520956,96.64034571759132,35.758748655339645,1.62687265917603e-05,8.562487679873842e-05,85.62487679873843
