Vset,Current_mA,Output_Voltage,V_2wire,V_4wire,V_4wire_high,V_4wire_low,VIA,R_2wire,R_4wire,Illumination_mA,Iph_A,P_opt_W,P_opt_uW
0.7608741966255448,20.61848488072212,0.336319,2.07125,1.9639618,2.02371,0.0597482,0.727077,100.45597491678828,95.25247909152944,23.335837413879915,1.2596217228464418e-05,3.072248104503517e-05,30.722481045035167
0.7913091644905665,21.488566526971844,0.337017,2.07822,1.966064,2.02854,0.062476,0.757759,96.7128262088342,91.4934924827234,24.23884291043511,1.2622359550561798e-05,3.0786242806248285e-05,30.786242806248286
0.8217441323555883,22.386098764238128,0.338965,2.08506,1.9682773,2.03367,0.0653927,0.789409,93.14083806915436,87.9240872082781,25.092706667866675,1.2695318352059923e-05,3.096419110258518e-05,30.964191102585183
0.8521791002206102,23.227538781431335,0.340356,2.09159,1.9720108,2.03873,0.0667192,0.819081,90.04785309720668,84.89968819152178,25.92853295480929,1.2747415730337078e-05,3.1091257878870924e-05,31.091257878870923
0.8826140680856319,24.21573169997851,0.341968,2.0984,1.9740481,2.04334,0.0692919,0.853928,86.65441234641123,81.51924230320705,26.785155560338193,1.2807790262172283e-05,3.123851283456655e-05,31.23851283456655
0.9130490359506536,25.152483118418225,0.343027,2.1057,1.9763188,2.04834,0.0720212,0.886961,83.71738051016023,78.57350666713361,27.66727598211467,1.28474531835206e-05,3.133525166712342e-05,31.33525166712342
0.9434840038156757,26.03966466795616,0.343559,2.11243,1.9790498000000003,2.05338,0.0743302,0.918246,81.12354851479749,76.00135505720915,28.58336851485184,1.2867378277153556e-05,3.138384945647209e-05,31.38384945647209
0.9739189716806972,27.021817322157748,0.344549,2.11919,1.9819962,2.05848,0.0764838,0.95288,78.42514715922809,73.34799789260559,29.490228324520235,1.2904456928838952e-05,3.147428519229013e-05,31.47428519229013
1.004353939545719,27.946686718246298,0.346184,2.12629,1.9865582,2.06531,0.0787518,0.985494,76.08379560113481,71.08385405497759,30.39176902259405,1.296569288389513e-05,3.162364118023203e-05,31.623641180232028
1.0347889074107408,28.900538039974215,0.347695,2.1333,1.9882136,2.0698,0.0815864,1.01913,73.81523475615901,68.79503756123752,31.276513538430233,1.3022284644194755e-05,3.176166986388965e-05,31.761669863889647
1.0652238752757626,30.14148624543305,0.349204,2.14218,1.9911602,2.07599,0.0848298,1.06289,71.07081523972883,66.0604518233302,32.166099246604105,1.307880149812734e-05,3.189951584909108e-05,31.899515849091078
1.0956588431407843,31.047809477756292,0.34991,2.14849,1.9937767,2.0806,0.0868233,1.09485,69.19940685474933,64.21634033242859,33.06052208222137,1.3105243445692884e-05,3.196400840412899e-05,31.96400840412899
1.1260938110058063,31.96916247582205,0.351948,2.15563,1.9951399,2.08525,0.0901101,1.12734,67.42841641942546,62.40826300998357,33.97023589108804,1.3181573033707865e-05,3.215017813099479e-05,32.150178130994796
1.156528778870828,32.9143362346873,0.352926,2.16203,1.9979924,2.08973,0.0917376,1.16067,65.68657452437124,60.70280092400537,34.87613458725402,1.3218202247191013e-05,3.2239517676075646e-05,32.23951767607564
1.1869637467358498,33.816122179239194,0.354407,2.16895,1.9996572999999995,2.0942,0.0945427,1.19247,64.13952458841032,59.133252754440704,35.758748655339645,1.327367041198502e-05,3.23748058828903e-05,32.3748058828903
